24602,272,-195
24617,272,-196
24633,272,-196
24648,272,-196
24664,272,-196
24679,272,-196
24695,272,-196
24711,272,-196
24726,272,-196
24748,272,-196
24770,272,-196
24792,272,-196
24813,272,-196
24836,272,-196
24857,272,-196
24879,272,-196
24901,272,-197
24923,272,-197
24944,272,-197
24982,275,-196
24997,275,-196
25014,275,-196
25032,275,-196
25054,275,-196
25075,275,-196
25098,278,-195
25119,278,-195
25141,278,-195
25163,271,-196
25185,271,-196
25206,271,-196
25229,276,-194
25250,276,-194
25272,276,-194
25294,270,-196
25316,270,-196
25337,270,-196
25360,273,-197
25381,273,-197
25403,273,-197
25425,272,-196
25447,272,-196
25468,272,-196
25491,273,-194
25512,273,-194
25534,273,-194
25555,273,-195
25578,273,-195
25600,273,-195
25621,271,-196
25644,271,-196
25665,271,-196
25687,274,-199
25709,274,-199
25731,274,-199
25752,274,-199
25775,274,-199
25796,274,-199
25818,274,-199
25840,274,-199
25862,274,-199
25883,274,-199
25906,274,-199
25927,274,-199
25949,274,-199
25971,274,-199
25993,274,-199
26014,274,-199
26037,283,-164
26058,283,-164
26080,283,-164
26102,286,-147
26124,286,-147
26145,286,-147
26168,290,-125
26189,290,-125
26211,290,-125
26233,293,-104
26255,293,-104
26276,293,-104
26299,296,-76
26319,296,-76
26340,296,-76
26361,291,-53
26382,291,-53
26402,291,-53
26424,290,-26
26444,290,-26
26465,290,-26
26485,290,-26
26507,290,-26
26527,290,-26
26548,290,-26
26570,279,17
26589,279,17
26608,279,17
26629,272,38
26648,272,38
26668,272,38
26688,272,38
26707,272,38
26727,272,38
26746,272,38
26767,255,72
26786,255,72
26806,255,72
26826,249,86
26846,249,86
26865,249,86
26885,249,86
26905,249,86
26925,249,86
26944,249,86
26964,234,108
26985,234,108
27005,234,108
27027,227,116
27047,227,116
27068,227,116
27089,221,117
27111,221,117
27130,221,117
27151,221,117
27172,221,117
27193,221,117
27213,221,117
27235,214,133
27255,214,133
27276,214,133
27297,209,135
27318,209,135
27338,209,135
27360,207,140
27380,207,140
27401,207,140
27422,207,140
27443,207,140
27463,207,140
27484,207,140
27505,206,143
27526,206,143
27546,206,143
27568,207,146
27588,207,146
27609,207,146
27631,203,142
27651,203,142
27671,203,142
27693,198,148
27713,198,148
27734,198,148
27755,198,148
27776,197,149
27796,197,149
27816,197,149
27838,195,152
27858,195,152
27879,195,152
27900,190,157
27921,190,157
27941,190,157
27963,187,161
27983,187,161
28004,187,161
28025,181,164
28046,181,164
28066,181,164
28088,181,164
28108,181,164
28129,181,164
28149,181,164
28172,169,174
28191,169,174
28212,169,174
28233,161,183
28254,161,183
28274,161,183
28296,155,181
28316,155,181
28337,155,181
28358,155,181
28379,155,181
28399,155,181
28421,155,181
28441,135,195
28462,135,195
28482,135,195
28504,127,202
28524,127,202
28545,127,202
28566,116,206
28587,116,206
28607,116,206
28628,100,213
28649,100,213
28669,100,213
28710,91,213
28727,91,213
28742,91,213
28758,91,213
28773,74,221
28789,74,221
28809,74,221
28829,60,226
28849,60,226
28868,60,226
28889,60,226
28908,60,226
28928,60,226
28947,60,226
28967,33,231
28987,33,231
29006,33,231
29027,13,234
29046,13,234
29066,13,234
29086,13,234
29106,4,234
29124,4,234
29143,4,234
29162,-17,234
29182,-17,234
29203,-17,234
29227,-31,235
29245,-31,235
29265,-31,235
29287,-31,235
29307,-45,232
29328,-45,232
29348,-45,232
29370,-61,231
29390,-61,231
29411,-61,231
29432,-75,228
29453,-75,228
29473,-75,228
29495,-86,228
29515,-86,228
29536,-86,228
29557,-86,228
29578,-86,228
29598,-86,228
29620,-86,228
29640,-114,218
29662,-114,218
29684,-114,218
29706,-129,213
29727,-129,213
29749,-129,213
29771,-142,206
29793,-142,206
29814,-142,206
29837,-157,197
29858,-157,197
29880,-157,197
29902,-170,190
29924,-170,190
29945,-170,190
29968,-185,186
29989,-185,186
30011,-185,186
30033,-194,177
30055,-194,177
30076,-194,177
30099,-205,165
30120,-205,165
30142,-205,165
30164,-214,158
30186,-214,158
30208,-214,158
30230,-225,148
30252,-225,148
30273,-225,148
30296,-235,143
30317,-235,143
30339,-235,143
30361,-235,143
30383,-235,143
30404,-235,143
30427,-235,143
30448,-235,143
30470,-235,143
30492,-235,143
30514,-235,143
30535,-235,143
30558,-235,143
30579,-268,95
30600,-268,95
30621,-268,95
30642,-277,84
30662,-277,84
30684,-277,84
30704,-282,73
30725,-282,73
30745,-282,73
30767,-289,61
30787,-289,61
30808,-289,61
30830,-294,50
30850,-294,50
30870,-294,50
30892,-294,50
30912,-299,36
30932,-299,36
30954,-299,36
30974,-305,25
30995,-305,25
31016,-305,25
31037,-307,16
31057,-307,16
31078,-307,16
31099,-311,4
31119,-311,4
31138,-311,4
31159,-311,4
31178,-314,-7
31199,-314,-7
31220,-314,-7
31241,-314,-20
31262,-314,-20
31285,-314,-20
31306,-319,-28
31328,-319,-28
31350,-319,-28
31372,-317,-39
31393,-317,-39
31416,-317,-39
31437,-322,-51
31459,-322,-51
31481,-322,-51
31503,-320,-62
31524,-320,-62
31547,-320,-62
31568,-322,-70
31590,-322,-70
31611,-322,-70
31634,-323,-77
31655,-323,-77
31677,-323,-77
31699,-321,-89
31721,-321,-89
31742,-321,-89
31765,-321,-89
31787,-321,-89
31808,-321,-89
31831,-321,-89
31852,-323,-106
31875,-323,-106
31898,-323,-106
31921,-323,-106
31943,-323,-106
31967,-317,-121
31989,-317,-121
32013,-317,-121
32035,-319,-130
32058,-319,-130
32081,-319,-130
32104,-316,-136
32126,-316,-136
32150,-316,-136
32173,-317,-144
32195,-317,-144
32219,-317,-144
32241,-315,-149
32264,-315,-149
32287,-315,-149
32310,-313,-158
32332,-313,-158
32356,-313,-158
32378,-311,-162
32401,-311,-162
32424,-311,-162
32447,-312,-168
32470,-312,-168
32493,-312,-168
32516,-310,-173
32538,-310,-173
32562,-310,-173
32584,-306,-178
32607,-306,-178
32630,-306,-178
32653,-306,-178
32675,-306,-178
32699,-306,-178
32721,-306,-192
32744,-306,-192
32768,-306,-192
32790,-306,-192
32814,-306,-192
32836,-297,-207
32859,-297,-207
32882,-297,-207
32905,-297,-213
32927,-297,-213
32968,-292,-221
32985,-292,-221
33000,-292,-221
33019,-292,-221
33042,-290,-227
33064,-290,-227
33088,-290,-227
33111,-288,-235
33133,-288,-235
33157,-288,-235
33179,-279,-243
33202,-279,-243
33225,-279,-243
33248,-276,-250
33270,-276,-250
33294,-276,-250
33316,-268,-262
33339,-268,-262
33362,-268,-262
33385,-262,-268
33408,-262,-268
33431,-262,-268
33454,-258,-278
33476,-258,-278
33501,-258,-278
33522,-258,-278
33546,-258,-278
33568,-258,-278
33591,-258,-278
33614,-258,-278
33637,-237,-306
33659,-237,-306
33683,-237,-306
33705,-227,-312
33728,-227,-312
33752,-227,-312
33774,-219,-318
33797,-219,-318
33820,-219,-318
33843,-214,-323
33865,-214,-323
33889,-214,-323
33911,-206,-327
33934,-206,-327
33957,-206,-327
33980,-199,-336
34002,-199,-336
34026,-199,-336
34049,-193,-336
34071,-193,-336
34095,-193,-336
34117,-189,-345
34140,-189,-345
34163,-189,-345
34186,-180,-346
34208,-180,-346
34232,-180,-346
34254,-177,-350
34278,-177,-350
34300,-177,-350
34323,-177,-350
34347,-177,-350
34369,-177,-350
34392,-162,-359
34415,-162,-359
34438,-162,-359
34460,-162,-359
34484,-162,-359
34506,-149,-366
34529,-149,-366
34552,-149,-366
34575,-141,-374
34597,-141,-374
34621,-141,-374
34643,-134,-374
34666,-134,-374
34690,-134,-374
34712,-126,-379
34735,-126,-379
34758,-126,-379
34781,-117,-379
34803,-117,-379
34827,-117,-379
34849,-105,-382
34872,-105,-382
34895,-105,-382
34918,-99,-389
34939,-99,-389
34962,-99,-389
34983,-85,-389
35005,-85,-389
35027,-85,-389
35049,-71,-393
35070,-71,-393
35093,-71,-393
35115,-57,-400
35136,-57,-400
35159,-57,-400
35180,-40,-397
35202,-40,-397
35224,-40,-397
35246,-25,-398
35267,-25,-398
35290,-25,-398
35311,-9,-400
35332,-9,-400
35353,-9,-400
35374,6,-401
35393,6,-401
35414,6,-401
35433,6,-401
35452,22,-394
35473,22,-394
35494,22,-394
35515,31,-396
35535,31,-396
35557,31,-396
35577,43,-390
35598,43,-390
35620,43,-390
35640,43,-390
35660,43,-390
35682,43,-390
35702,43,-390
35723,69,-387
35744,69,-387
35765,69,-387
35785,77,-384
35807,77,-384
35827,77,-384
35848,86,-377
35868,86,-377
35890,86,-377
35910,102,-377
35932,102,-377
35954,102,-377
35976,114,-372
35997,114,-372
36020,114,-372
36041,127,-366
36063,127,-366
36085,127,-366
36107,127,-366
36128,127,-366
36151,127,-366
36172,127,-366
36194,127,-366
36216,127,-366
36238,127,-366
36259,127,-366
36282,127,-366
36303,127,-366
36325,174,-330
36347,174,-330
36369,174,-330
36390,186,-325
36413,186,-325
36434,186,-325
36456,194,-315
36478,194,-315
36500,194,-315
36521,202,-311
36544,202,-311
36566,202,-311
36587,210,-299
36610,210,-299
36631,210,-299
36653,217,-291
36675,217,-291
36697,217,-291
36718,221,-286
36741,221,-286
36762,221,-286
36784,229,-278
36806,229,-278
36828,229,-278
36849,235,-272
36871,235,-272
36893,235,-272
36915,242,-260
36936,242,-260
36959,242,-260
36980,248,-252
37002,248,-252
37024,248,-252
37046,255,-237
37067,255,-237
37090,255,-237
37111,259,-225
37133,259,-225
37155,259,-225
37177,267,-210
37198,267,-210
37238,267,-210
37254,274,-199
37270,274,-199
37286,274,-199
37308,274,-199
37329,274,-199
37352,274,-199
37373,274,-199
37395,274,-199
37417,274,-199
37439,274,-199
37460,285,-164
37483,285,-164
37505,285,-164
37526,288,-150
37549,288,-150
37570,288,-150
37592,294,-134
37614,294,-134
37636,294,-134
37657,294,-119
37680,294,-119
37701,294,-119
37723,292,-108
37745,292,-108
37767,292,-108
37788,296,-95
37810,296,-95
37830,296,-95
37851,296,-82
37872,296,-82
37893,296,-82
37913,298,-64
37934,298,-64
37955,298,-64
37976,298,-64
37996,298,-64
38018,298,-64
38038,298,-64
38059,294,-33
38080,294,-33
38100,294,-33
38121,288,-15
38142,288,-15
38163,288,-15
38183,286,-1
38204,286,-1
38223,286,-1
38243,286,-1
38262,286,-1
38283,286,-1
38302,286,-1
38322,277,27
38342,277,27
38362,277,27
38381,273,40
38401,273,40
38421,273,40
38440,273,40
38460,268,49
38480,268,49
38500,268,49
38519,262,61
38540,262,61
38559,262,61
38579,262,61
38598,262,61
38619,262,61
38638,262,61
38658,257,76
38678,257,76
38697,257,76
38717,252,83
38737,252,83
38757,252,83
38776,252,83
38796,252,83
38816,252,83
38836,252,83
38855,240,98
38876,240,98
38895,240,98
38915,236,103
38936,236,103
38957,236,103
38977,236,103
38998,236,103
39019,236,103
39040,236,103
39060,226,122
39081,226,122
39102,226,122
39122,219,135
39144,219,135
39164,219,135
39185,208,139
39206,208,139
39227,208,139
39247,208,139
39268,208,139
39289,208,139
39310,208,139
39330,208,139
39352,208,139
39372,208,139
39393,176,171
39414,176,171
39435,176,171
39455,163,177
39477,163,177
39497,163,177
39518,150,190
39539,150,190
39560,150,190
39580,150,190
39602,150,190
39622,150,190
39643,150,190
39663,118,206
39685,118,206
39705,118,206
39726,100,215
39747,100,215
39768,100,215
39788,81,219
39809,81,219
39828,81,219
39847,81,219
39868,81,219
39887,81,219
39907,81,219
39926,36,230
39947,36,230
39966,36,230
39986,14,231
40006,14,231
40026,14,231
40045,14,231
40065,14,231
40085,14,231
40104,14,231
40124,-24,236
40145,-24,236
40166,-24,236
40186,-43,234
40208,-43,234
40228,-43,234
40249,-43,234
40270,-43,234
40291,-43,234
40311,-43,234
40332,-67,230
40353,-67,230
40374,-67,230
40394,-75,228
40416,-75,228
40436,-75,228
40457,-87,226
40478,-87,226
40499,-87,226
40519,-89,226
40541,-89,226
40561,-89,226
40582,-89,226
40603,-99,223
40624,-99,223
40644,-99,223
40665,-102,221
40687,-102,221
40709,-102,221
40730,-107,222
40753,-107,222
40774,-107,222
40796,-111,216
40818,-111,216
40840,-111,216
40861,-117,217
40884,-117,217
40905,-117,217
40927,-124,215
40949,-124,215
40971,-124,215
40992,-131,212
41015,-131,212
41036,-131,212
41058,-140,207
41080,-140,207
41102,-140,207
41123,-149,199
41146,-149,199
41167,-149,199
41189,-159,195
41211,-159,195
41233,-159,195
41254,-170,192
41277,-170,192
41298,-170,192
41320,-182,184
41342,-182,184
41364,-182,184
41385,-191,177
41408,-191,177
41430,-191,177
41451,-191,177
41484,-191,177
41499,-191,177
41517,-191,177
41539,-191,177
41561,-191,177
41582,-191,177
41605,-191,177
41626,-191,177
41648,-191,177
41670,-228,145
41692,-228,145
41713,-228,145
41736,-236,138
41757,-236,138
41779,-236,138
41801,-245,124
41823,-245,124
41844,-245,124
41867,-251,117
41888,-251,117
41910,-251,117
41932,-257,111
41954,-257,111
41975,-257,111
41998,-263,103
42019,-263,103
42041,-263,103
42063,-267,97
42084,-267,97
42104,-267,97
42125,-274,88
42146,-274,88
42167,-274,88
42187,-280,77
42209,-280,77
42229,-280,77
42250,-280,77
42271,-280,77
42292,-280,77
42312,-280,77
42334,-286,65
42354,-286,65
42375,-286,65
42396,-290,56
42417,-290,56
42437,-290,56
42458,-293,43
42479,-293,43
42500,-293,43
42520,-293,43
42542,-293,43
42562,-293,43
42583,-293,43
42604,-303,24
42625,-303,24
42645,-303,24
42667,-307,8
42686,-307,8
42705,-307,8
42725,-309,0
42745,-309,0
42765,-309,0
42784,-309,0
42805,-309,0
42824,-309,0
42844,-309,0
42864,-315,-23
42886,-315,-23
42907,-315,-23
42930,-315,-32
42951,-315,-32
42973,-315,-32
42995,-319,-46
43017,-319,-46
43038,-319,-46
43060,-322,-54
43082,-322,-54
43104,-322,-54
43125,-321,-65
43148,-321,-65
43169,-321,-65
43191,-322,-79
43213,-322,-79
43235,-322,-79
43256,-320,-92
43279,-320,-92
43300,-320,-92
43322,-320,-92
43344,-320,-92
43366,-320,-92
43387,-320,-92
43410,-322,-112
43432,-322,-112
43455,-322,-112
43479,-322,-112
43501,-322,-112
43524,-320,-126
43547,-320,-126
43570,-320,-126
43592,-318,-134
43616,-318,-134
43638,-318,-134
43662,-314,-144
43684,-314,-144
43707,-314,-144
43730,-317,-149
43753,-317,-149
43776,-317,-149
43799,-315,-155
43822,-315,-155
43844,-315,-155
43868,-316,-159
43890,-316,-159
43913,-316,-159
43936,-312,-164
43959,-312,-164
43981,-312,-164
44005,-311,-168
44027,-311,-168
44050,-311,-168
44073,-308,-175
44096,-308,-175
44119,-308,-175
44142,-303,-183
44165,-303,-183
44187,-303,-183
44211,-303,-183
44233,-303,-183
44256,-303,-183
44279,-300,-198
44302,-300,-198
44324,-300,-198
44348,-300,-198
44370,-300,-198
44394,-295,-211
44417,-295,-211
44439,-295,-211
44463,-290,-223
44485,-290,-223
44508,-290,-223
44531,-288,-230
44554,-288,-230
44576,-288,-230
44600,-281,-237
44622,-281,-237
44645,-281,-237
44668,-277,-247
44691,-277,-247
44713,-277,-247
44737,-274,-254
44760,-274,-254
44782,-274,-254
44806,-267,-267
44828,-267,-267
44851,-267,-267
44874,-257,-273
44897,-257,-273
44919,-257,-273
44943,-249,-288
44965,-249,-288
44988,-249,-288
45011,-244,-293
45034,-244,-293
45057,-244,-293
45080,-244,-293
45103,-244,-293
45126,-244,-293
45149,-244,-293
45171,-244,-293
45195,-215,-318
45217,-215,-318
45240,-215,-318
45263,-208,-328
45286,-208,-328
45308,-208,-328
45332,-201,-336
45355,-201,-336
45377,-201,-336
45401,-192,-339
45423,-192,-339
45446,-192,-339
45469,-186,-343
45492,-186,-343
45514,-186,-343
45538,-179,-347
45560,-179,-347
45583,-179,-347
45606,-173,-353
45629,-173,-353
45651,-173,-353
45675,-165,-357
45698,-165,-357
45720,-165,-357
45753,-159,-362
45768,-159,-362
45789,-159,-362
45812,-150,-363
45835,-150,-363
45858,-150,-363
45881,-150,-363
45903,-150,-363
45927,-150,-363
45949,-150,-363
45972,-150,-363
45996,-150,-363
46018,-150,-363
46041,-150,-363
46064,-120,-378
46087,-120,-378
46109,-120,-378
46133,-110,-381
46155,-110,-381
46178,-110,-381
46201,-104,-383
46224,-104,-383
46246,-104,-383
46270,-98,-387
46291,-98,-387
46313,-98,-387
46336,-93,-386
46357,-93,-386
46379,-93,-386
46401,-88,-391
46423,-88,-391
46444,-88,-391
46467,-82,-393
46488,-82,-393
46510,-82,-393
46532,-75,-393
46554,-75,-393
46575,-75,-393
46598,-65,-396
46619,-65,-396
46641,-65,-396
46663,-65,-396
46685,-65,-396
46706,-65,-396
46729,-65,-396
46750,-44,-398
46772,-44,-398
46794,-44,-398
46816,-44,-398
46837,-44,-398
46860,-44,-398
46881,-17,-398
46903,-17,-398
46925,-17,-398
46947,-5,-397
46967,-5,-397
46989,-5,-397
47009,3,-398
47029,3,-398
47048,3,-398
47069,13,-395
47089,13,-395
47110,13,-395
47131,13,-395
47152,13,-395
47172,13,-395
47194,13,-395
47214,28,-396
47235,28,-396
47256,28,-396
47277,38,-396
47297,38,-396
47318,38,-396
47339,47,-392
47360,47,-392
47380,47,-392
47401,53,-390
47422,53,-390
47442,53,-390
47464,53,-390
47484,53,-390
47505,53,-390
47526,53,-390
47547,74,-386
47567,74,-386
47589,74,-386
47609,84,-382
47630,84,-382
47650,84,-382
47672,95,-379
47692,95,-379
47713,95,-379
47734,106,-375
47756,106,-375
47777,106,-375
47800,106,-375
47821,106,-375
47843,106,-375
47865,106,-375
47887,106,-375
47908,106,-375
47931,106,-375
47952,106,-375
47974,106,-375
47996,106,-375
48018,106,-375
48039,106,-375
48062,106,-375
48083,161,-346
48105,161,-346
48128,161,-346
48149,169,-339
48171,169,-339
48193,169,-339
48215,178,-328
48236,178,-328
48259,178,-328
48280,187,-321
48302,187,-321
48324,187,-321
48346,200,-311
48367,200,-311
48390,200,-311
48411,208,-305
48433,208,-305
48455,208,-305
48477,214,-291
48498,214,-291
48521,214,-291
48542,227,-282
48564,227,-282
48585,227,-282
48608,238,-271
48629,238,-271
48651,238,-271
48673,243,-260
48695,243,-260
48716,243,-260
48739,251,-248
48760,251,-248
48782,251,-248
48804,259,-234
48826,259,-234
48847,259,-234
48870,260,-224
48891,260,-224
48913,260,-224
48935,260,-224
48957,260,-224
48978,260,-224
49001,260,-224
49022,260,-224
49044,260,-224
49067,260,-224
49088,260,-224
49110,260,-224
49132,260,-224
49154,260,-224
49175,260,-224
49198,260,-224
49219,287,-159
49241,287,-159
49263,287,-159
49285,289,-145
49306,289,-145
49329,289,-145
49350,290,-134
49372,290,-134
49394,290,-134
49416,296,-118
49437,296,-118
49460,296,-118
49481,295,-100
49503,295,-100
49525,295,-100
49547,297,-83
49567,297,-83
49589,297,-83
49609,298,-67
49630,298,-67
49650,298,-67
49672,296,-51
49692,296,-51
49713,296,-51
49734,296,-51
49755,296,-51
49775,296,-51
49797,296,-51
49817,291,-16
49838,291,-16
49859,291,-16
49880,284,-1
49899,284,-1
49920,284,-1
49939,281,14
49958,281,14
49978,281,14
50011,277,26
50026,277,26
50041,277,26
50058,277,26
50077,274,44
50097,274,44
50116,274,44
50137,274,44
50156,274,44
50176,274,44
50196,274,44
50215,263,68
50235,263,68
50255,263,68
50275,253,78
50294,253,78
50314,253,78
50334,253,78
50354,253,78
50373,253,78
50394,253,78
50413,245,97
50433,245,97
50453,245,97
50472,235,106
50493,235,106
50513,235,106
50535,235,106
50555,235,106
50576,235,106
50597,235,106
50618,220,126
50638,220,126
50660,220,126
50680,211,138
50701,211,138
50722,211,138
50743,198,148
50763,198,148
50785,198,148
50805,198,148
50826,198,148
50846,198,148
50868,198,148
50888,173,172
50909,173,172
50930,173,172
50951,162,182
50971,162,182
50993,162,182
51013,145,191
51034,145,191
51055,145,191
51076,131,198
51096,131,198
51118,131,198
51138,131,198
51159,114,203
51179,114,203
51201,114,203
51221,101,213
51241,101,213
51263,101,213
51283,81,221
51303,81,221
51323,81,221
51343,60,222
51362,60,222
51383,60,222
51402,60,222
51422,38,229
51441,38,229
51462,38,229
51481,15,232
51501,15,232
51521,15,232
51540,15,232
51560,15,232
51579,15,232
51600,15,232
51619,-32,233
51640,-32,233
51661,-32,233
51682,-58,232
51702,-58,232
51724,-58,232
51744,-78,226
51765,-78,226
51786,-78,226
51807,-78,226
51827,-78,226
51849,-78,226
51869,-78,226
51890,-110,214
51911,-110,214
51934,-110,214
51955,-120,214
51977,-120,214
51999,-120,214
52021,-130,209
52042,-130,209
52065,-130,209
52086,-141,206
52108,-141,206
52130,-141,206
52152,-147,200
52173,-147,200
52196,-147,200
52217,-157,198
52239,-157,198
52261,-157,198
52283,-163,192
52304,-163,192
52327,-163,192
52348,-173,186
52370,-173,186
52392,-173,186
52414,-183,182
52435,-183,182
52458,-183,182
52480,-192,176
52501,-192,176
52524,-192,176
52545,-199,167
52567,-199,167
52589,-199,167
52611,-208,160
52632,-208,160
52655,-208,160
52676,-208,160
52698,-208,160
52720,-208,160
52742,-208,160
52763,-208,160
52786,-208,160
52807,-208,160
52829,-208,160
52851,-208,160
52873,-208,160
52894,-208,160
52917,-208,160
52938,-208,160
52960,-246,126
52982,-246,126
53004,-246,126
53025,-252,116
53048,-252,116
53069,-252,116
53091,-261,108
53113,-261,108
53135,-261,108
53156,-266,97
53177,-266,97
53198,-266,97
53219,-267,92
53239,-267,92
53261,-267,92
53281,-277,82
53302,-277,82
53323,-277,82
53344,-277,82
53364,-277,82
53386,-277,82
53406,-277,82
53427,-285,64
53448,-285,64
53469,-285,64
53489,-290,58
53510,-290,58
53531,-290,58
53552,-293,47
53572,-293,47
53594,-293,47
53614,-299,41
53635,-299,41
53656,-299,41
53677,-299,41
53697,-301,30
53719,-301,30
53739,-301,30
53760,-304,24
53781,-304,24
53801,-304,24
53822,-307,11
53842,-307,11
53864,-307,11
53884,-310,-2
53905,-310,-2
53926,-310,-2
53947,-309,-10
53968,-309,-10
53991,-309,-10
54012,-309,-10
54034,-309,-10
54056,-309,-10
54078,-309,-10
54099,-309,-10
54122,-309,-10
54144,-309,-10
54165,-309,-10
54188,-309,-10
54209,-309,-10
54231,-309,-10
54263,-309,-10
54279,-309,-10
54296,-309,-10
54319,-309,-10
54340,-309,-10
54362,-320,-75
54384,-320,-75
54406,-320,-75
54427,-321,-84
54450,-321,-84
54471,-321,-84
54493,-321,-89
54515,-321,-89
54537,-321,-89
54558,-323,-96
54581,-323,-96
54602,-323,-96
54624,-322,-105
54647,-322,-105
54670,-322,-105
54692,-320,-113
54716,-320,-113
54738,-320,-113
54761,-319,-119
54785,-319,-119
54807,-319,-119
54830,-319,-128
54853,-319,-128
54876,-319,-128
54898,-319,-141
54922,-319,-141
54944,-319,-141
54967,-319,-141
54990,-319,-141
55013,-319,-141
55035,-312,-156
55059,-312,-156
55081,-312,-156
55104,-312,-156
55128,-312,-156
55150,-310,-172
55173,-310,-172
55196,-310,-172
55219,-306,-181
55241,-306,-181
55265,-306,-181
55287,-304,-192
55311,-304,-192
55333,-304,-192
55356,-301,-203
55379,-301,-203
55402,-301,-203
55425,-294,-216
55448,-294,-216
55471,-294,-216
55493,-291,-224
55517,-291,-224
55539,-291,-224
55562,-287,-227
55585,-287,-227
55608,-287,-227
55630,-284,-237
55654,-284,-237
55676,-284,-237
55699,-281,-241
55723,-281,-241
55745,-281,-241
55768,-279,-246
55791,-279,-246
55814,-279,-246
55836,-279,-246
55860,-279,-246
55882,-279,-246
55905,-279,-246
55928,-279,-246
55951,-268,-262
55973,-268,-262
55997,-268,-262
56019,-265,-267
56043,-265,-267
56066,-265,-267
56088,-259,-272
56112,-259,-272
56134,-259,-272
56157,-254,-281
56180,-254,-281
56203,-254,-281
56225,-243,-289
56249,-243,-289
56271,-243,-289
56294,-238,-298
56317,-238,-298
56340,-238,-298
56363,-233,-306
56386,-233,-306
56409,-233,-306
56431,-224,-312
56455,-224,-312
56477,-224,-312
56500,-215,-320
56523,-215,-320
56546,-215,-320
56568,-211,-323
56592,-211,-323
56614,-211,-323
56637,-211,-323
56660,-211,-323
56683,-211,-323
56706,-211,-323
56729,-211,-323
56752,-211,-323
56775,-211,-323
56798,-211,-323
56820,-184,-345
56844,-184,-345
56866,-184,-345
56889,-178,-350
56912,-178,-350
56935,-178,-350
56957,-168,-357
56981,-168,-357
57004,-168,-357
57026,-161,-358
57050,-161,-358
57072,-161,-358
57095,-158,-363
57118,-158,-363
57141,-158,-363
57163,-146,-368
57187,-146,-368
57209,-146,-368
57232,-142,-369
57255,-142,-369
57278,-142,-369
57300,-132,-377
57324,-132,-377
57347,-132,-377
57369,-120,-377
57393,-120,-377
57415,-120,-377
57439,-114,-381
57485,-114,-381
57500,-114,-381
57516,-114,-381
57531,-114,-381
57552,-114,-381
57576,-114,-381
57598,-114,-381
57621,-89,-394
57644,-89,-394
57665,-89,-394
57687,-89,-394
57709,-89,-394
57731,-89,-394
57752,-89,-394
57775,-69,-394
57796,-69,-394
57818,-69,-394
57840,-69,-394
57862,-69,-394
